id,EAP,HPL,MWS
id02310,0.0036201945662170604,0.002385318231819229,0.9939944872019625
id24541,0.7453045372862735,0.25313879418228247,0.0015566685314271312
id00134,0.0705760106600347,0.929396709576721,2.7279763243905026e-05
id27757,0.09886298178892607,0.9011059394410539,3.1078770025113296e-05
id04081,0.9876420387222644,0.008823861940600397,0.00353409933713553
id27337,0.8845164985611067,0.10946072128612358,0.006022780152776141
id24265,0.9375192808431686,0.05021893725415389,0.01226178190267362
id25917,0.01038939708828446,0.148265676308654,0.8413449266030623
id04951,0.9986584822932467,0.0007697542984937665,0.000571763408256917
id14549,0.8413768393428981,0.005328748932682525,0.15329441172441982
id22505,0.006379000217033031,0.0418969612323528,0.9517240385506117
id24002,1.6796658883574506e-09,0.9999999912077976,7.112535164986272e-09
id18982,0.042545851356021056,0.9536668569226984,0.0037872917212796323
id15181,0.0002941558905684568,0.9997044459533793,1.3981560526381856e-06
id21888,0.48316318682991616,0.15820992574048037,0.35862688742960447
id12035,0.14394759430241502,0.06567690201522025,0.7903755036823633
id17991,0.6522898633692183,0.0021116860744764426,0.3455984505563068
id10707,0.999874036107961,3.229866075920789e-05,9.366523127994824e-05
id07101,0.06318646662853891,0.05393861628157947,0.8828749170898825
id00345,0.9820922265077712,0.011686758499311216,0.006221014992919319
id05912,0.8214565805893514,0.02705652650713356,0.15148689290351638
id13443,0.9995408496308446,0.0003635165275713894,9.563384158578592e-05
id09248,0.6319706565749634,0.06811834823546391,0.29991099518957276
id17542,0.006608453104377602,0.9908464845429471,0.0025450623526725156
id06995,0.04832586631171418,0.0004050857453692184,0.9512690479429119
id25159,0.8289725456616488,0.002579967462930587,0.16844748687542144
id25729,0.7115324892966485,0.27570343932733216,0.012764071376019445
id26949,0.9900086061765309,0.002522220206069268,0.0074691736173938235
id27191,0.044561029582763645,0.060603962441161584,0.8948350079760758
id07668,0.09085109040348589,6.115413633688821e-07,0.9091482980551473
id02230,0.6670529935392596,0.11952999669130117,0.21341700976943545
id15553,0.9997160869662614,3.551087368952159e-05,0.0002484021600531155
id25688,0.12261962889565894,0.859176642666841,0.018203728437501548
id17545,0.9078441676568817,0.05803191874730415,0.0341239135958166
id13929,0.11448737005428339,0.12259597002910212,0.7629166599166172
id12880,0.8211296667170074,0.05493305179663476,0.12393728148635795
id19282,0.5113573403262364,0.017568080543854354,0.47107457912990824
id14690,0.012970098459391437,4.092789978475402e-05,0.9869889736408237
id17975,0.19468991393136664,0.7986864785289987,0.006623607539629202
id08037,0.1746136621832278,8.64970069256357e-05,0.8252998408098486
id15412,0.30735893747363047,0.054945691063900806,0.6376953714624685
id25032,0.6862125406064601,0.05947683233206521,0.2543106270614755
id27165,0.9817311584126277,0.004234096987420076,0.014034744599955233
id03327,0.028962625613722807,0.9605473945064766,0.010489979879797042
id18515,0.5740197585279021,0.007949562687236648,0.4180306787848637
id21003,0.7831066797475681,0.06165556499601037,0.15523775525642336
id23855,0.000878615735054285,0.9684663522153382,0.030655032049610103
id20724,0.9482272933926449,0.023558130337334962,0.028214576270018898
id13303,0.2979110171545548,0.004296345451157357,0.6977926373942869
id16521,0.0013341971969149428,0.17769826298648775,0.8209675398165972
id20775,0.7943332896793488,0.16570218026273645,0.03996453005791399
id13029,0.9996569301104492,8.525012691861553e-06,0.0003345448768526997
id14660,0.7925455582356994,0.1542637166117621,0.053190725152537956
id11028,0.15129845072800804,0.003948737136174284,0.8447528121358165
id14180,0.9934581558028843,0.0051833340094363835,0.001358510187676231
id25860,0.999993335446713,6.525356614929169e-06,1.391966737523012e-07
id11910,0.8737249399790797,0.003741489207279089,0.1225335708136425
id08065,0.7216819128387248,0.020846422431222165,0.25747166473005323
id22674,0.007141991017397002,0.0002959067624146944,0.9925621022201796
id25018,0.33403932954460924,0.04433806132939369,0.6216226091259986
id10892,3.500197522496506e-06,0.9999955658805963,9.339218784776568e-07
id10217,0.005492888329201044,0.9942263007676574,0.0002808109031345598
id12996,0.8197324528173555,0.034066274030635744,0.14620127315200798
id18262,0.34983751075032266,0.0032700845290915192,0.6468924047205882
id08606,5.0046309967271885e-06,0.9998880904358772,0.00010690493312730484
id17233,0.9836683066454914,0.002817399261045347,0.0135142940934622
id00101,0.9690982382486197,0.017594722481848138,0.013307039269532202
id12225,0.9864921410866146,0.012402173352996489,0.0011056855603884647
id01364,0.05852952007990931,0.9085512671536596,0.032919212766431144
id24973,0.9488808281846407,0.012395000996606658,0.03872417081875204
id25363,0.1269710883021562,2.3050610550691664e-05,0.8730058610872989
id10061,0.5161902350136783,0.10837302468382484,0.3754367403024921
id17673,0.005464768019629474,0.9939715985677724,0.0005636334125938485
id13249,0.8186808800462775,0.03874029402405622,0.14257882592966636
id10107,0.0009561769791712576,0.00017890813799548716,0.998864914882835
id04403,0.9949781622908068,3.9384354356304595e-06,0.0050178992737553475
id25728,0.8840544006419626,0.005813616264555085,0.11013198309347906
id16184,0.7734625773315219,0.026627007644976386,0.19991041502350212
id03438,0.018260059245569213,2.230387347877466e-06,0.9817377103670831
id22923,0.03649073858491711,0.9632418590490662,0.00026740236601431816
id08610,0.8070538368273724,0.007231043759968306,0.18571511941265595
id25355,0.01485339614226298,0.011032130225313994,0.9741144736324254
id16916,0.6208084940850154,0.3557066790912053,0.023484826823781748
id12793,1.2428596817499376e-05,0.9999861483478164,1.4230553758950131e-06
id11859,0.8726343770124233,0.031576564179200114,0.09578905880837466
id02434,0.9999999994846172,4.008224537658515e-10,1.1455746436163806e-10
id27703,0.052903765982755264,0.005090726413605766,0.9420055076036369
id25212,0.07209924581486982,0.9278973887760856,3.365409040624871e-06
id11308,0.12153693271528504,0.09404674718712205,0.784416320097592
id26094,0.9851821193869589,0.0007876775618191524,0.014030203051223294
id22080,0.8953271230747228,0.09346504200438839,0.011207834920890322
id03545,0.9957534857764765,0.00415121330052922,9.530092299189831e-05
id23725,0.005770168890853337,0.017162828467952054,0.9770670026411931
id12009,0.9507546659488779,0.01689644507751453,0.03234888897360398
id24241,0.5102365090292689,0.022194326372386487,0.46756916459834635
id03596,0.0010086561304033766,0.9989123972111555,7.894665843964185e-05
id10749,0.4527313766185585,0.25733001149479073,0.28993861188665293
id22794,0.0030364393893165063,0.00011373051907948291,0.9968498300916045
id15482,0.17094180273470608,0.13335534573285235,0.695702851532443
id04833,0.4863569417139843,0.4518212737375435,0.06182178454847186
id00397,0.04070445108263961,7.191807107370546e-09,0.9592955417255615
id14691,3.2766187919346116e-07,2.8087735983783538e-06,0.9999968635645311
id05193,0.03212458496270988,0.0006089292335935275,0.9672664858036953
id19541,0.8361193695207612,0.036463650186646976,0.12741698029259005
id22166,8.380082879426095e-06,1.084107461385606e-05,0.9999807788425124
id20744,0.0017283006484020604,9.348887555146851e-05,0.998178210476049
id10392,6.228540381836161e-09,4.396472007940964e-06,0.9999955972994483
id00770,0.9831574250606185,0.013707032255441967,0.003135542683938415
id06018,0.2509253933275865,0.7337877711975184,0.01528683547489717
id15678,0.12990672156562547,0.1377706187930806,0.7323226596412943
id08305,0.9553432127139525,0.03721019416908369,0.007446593116962689
id08903,0.5809979097194011,0.012445197955209502,0.4065568923253913
id14752,0.5992025078373308,0.4001729686262362,0.000624523536424611
id12468,0.013606117867676567,0.9857677514334053,0.0006261306989152783
id05085,0.14191248469546927,0.0973875225180762,0.7606999927864531
id21993,0.030045774404710103,0.0003420105995228563,0.9696122149957661
id15503,0.8725757042803274,0.12447743532986955,0.0029468603898008066
id03021,2.4085094974806047e-06,0.9993475753536434,0.0006500161368486865
id16123,0.9999996946584281,3.0526446397694616e-07,7.710938526672573e-11
id19383,0.9999156099252071,8.293228512024759e-05,1.4577896728651004e-06
id04186,0.9999380668574269,8.827117246061655e-06,5.3106025325796096e-05
id17954,0.00019073128641130757,1.3311185647901855e-05,0.9997959575279407
id12030,0.4522074645040562,0.0016902891326206744,0.5461022463633227
id13020,0.92765071382243,0.02848205008708735,0.043867236090484193
id25327,8.554133222956794e-05,0.9789645994987264,0.020949859169048048
id16344,0.07106499596513936,0.003293529132408566,0.9256414749024557
id12303,0.4665756833887946,0.16507121279247197,0.36835310381873015
id15017,0.9949516609902803,0.005048109919588421,2.2909015135183595e-07
id22308,0.7481834650382767,0.13945094349692835,0.11236559146479522
id06536,5.0179126092717365e-05,6.180651705702446e-05,0.9998880143568514
id19797,0.4605765400152938,0.23716006689365005,0.302263393091056
id06332,0.006981005329562429,0.8081210649913488,0.18489792967908475
id22941,0.6233149902033993,0.22607220576640635,0.15061280403019525
id13547,0.02531287068557276,0.004300043544539153,0.970387085769885
id06928,0.08166391510929208,3.236793716184306e-06,0.9183328480969944
id12521,0.870853985813604,0.12846498092471098,0.0006810332616879497
id25716,0.829853733862406,0.006355033978169952,0.16379123215942262
id27116,5.4597479860939264e-06,2.573540300783849e-07,0.9999942828979818
id19941,0.0004624552130504275,0.9940634444860698,0.005474100300878713
id05711,2.851262507756092e-06,1.7950310215624143e-05,0.999979198427274
id02097,4.082196139055334e-06,0.00023009043129249446,0.999765827372565
id03563,0.035200157925428376,0.7219813742739064,0.2428184678006621
id02295,0.6474688717317258,0.10137885807335462,0.2511522701949195
id08179,0.999999887350754,1.0748459540432005e-07,5.164653371790904e-09
id05332,0.1627202228096316,0.7949224344771078,0.042357342713258174
id15697,0.00947604287310929,0.33423125884474036,0.6562926982821476
id17026,0.12411431740555698,0.003261251842025878,0.8726244307524181
id04243,0.972669952731847,0.00766585284273069,0.01966419442542042
id13175,0.9999999998206867,1.790282928889756e-10,2.677272120115114e-13
id05387,0.9987992693999718,0.00020169925695253868,0.0009990313430741943
id19989,0.8261698538151359,0.10627201429775229,0.06755813188711325
id25173,0.432934048957343,0.22066366571922877,0.3464022853234314
id08925,0.00019606317219351792,0.9996035552574895,0.0002003815703234341
id03034,0.0057679023227740125,0.9808867954153035,0.013345302261923327
id13272,0.00011149855968741171,0.9998311852874461,5.7316152870303416e-05
id07956,0.27604050055947366,0.00042151520351734357,0.7235379842370109
id02648,0.0037568131605373242,4.6130347176315474e-05,0.9961970564922858
id01778,0.009765935223893931,0.00013527156045350908,0.9900987932156515
id12846,0.0012044162791327822,9.099407242181427e-08,0.9987954927267955
id19001,0.672609428769626,0.10220491232038158,0.22518565890999065
id05763,0.8219146255878367,0.084563973829662,0.0935214005824994
id15590,3.80116056647858e-05,2.1361323734608924e-06,0.999959852261962
id04912,0.5919303065059185,0.08429257545265628,0.3237771180414298
id21201,0.8822609200940761,0.039066912189273655,0.07867216771665647
id13215,0.9979625604986643,0.0005636072669805125,0.0014738322343554654
id15612,0.3618998464593069,0.4944009323743186,0.14369922116637784
id18501,0.06996412106503032,0.001999684203961741,0.9280361947310097
id07223,0.5616703014450082,0.22240423793993824,0.21592546061505424
id06707,0.987524504319491,0.007275068853525896,0.005200426826980545
id05238,6.532725801557588e-11,0.9999999997899738,1.4470114597728234e-10
id00935,0.017091752657951126,0.01452942465910175,0.9683788226829464
id00110,0.5289594466592248,0.03319448610010579,0.437846067240668
id17476,0.9899456768785149,0.00850443139463149,0.0015498917268594939
id15170,0.9803806911217393,0.016876543399085887,0.002742765479170956
id13397,0.08196194999681648,0.0024822562176020535,0.9155557937855853
id24283,0.7890607611652686,0.07708453805971693,0.1338547007750155
id15234,0.996527103988451,0.0032467409583630696,0.00022615505318257108
id16884,0.009382675189612723,0.6251902123277215,0.36542711248266346
id07831,0.7174036573513823,0.07328345658895472,0.20931288605966178
id16038,0.8521979006023988,0.042137201440769205,0.10566489795683003
id03629,0.870001073241852,0.007150633497130425,0.12284829326101804
id21019,0.8178726927174014,0.048960083342895956,0.13316722393970046
id21835,0.6967532450286458,0.02832948619113998,0.27491726878021394
id04480,0.0005629324891497614,0.9994196423485631,1.7425162292876915e-05
id20838,0.8079188186429039,0.17001781387530895,0.022063367481789976
id24195,0.8325459833677693,0.08714854379430541,0.08030547283792132
id05448,0.9564799958396873,0.005498627878009891,0.03802137628230216
id15957,0.030019304281209018,0.9696274774022733,0.0003532183165150317
id19956,0.008998170027348908,9.4941883313335e-06,0.9909923357843192
id15104,0.020701485422925783,0.0769950175928925,0.9023034969841787
id17559,0.8098925205824175,0.08646135656875571,0.10364612284882299
id16839,0.2440159560505594,0.10714192847340576,0.6488421154760324
id14493,0.20011111467166592,0.01510130930060359,0.7847875760277304
id08833,0.7632349689434651,0.04064563405116217,0.1961193970053712
id15723,0.23204596855215412,0.05599694904442486,0.7119570824034214
id02716,0.9958817576516333,0.0009215641560562244,0.003196678192312151
id06689,0.11459579700440845,0.874137872468683,0.011266330526913048
id18837,0.38649145574796906,0.47719228759723104,0.13631625665479963
id04466,0.9985469791564711,0.0008844665097616804,0.0005685543337606018
id00686,0.9797616954055235,0.01529196963845503,0.004946334956024652
id09010,0.9354076444033758,0.06192262653722045,0.002669729059402006
id23353,0.8426323329433028,0.02175467025200518,0.13561299680469177
id00066,0.8702243478865207,0.024117026233607595,0.10565862587987258
id15724,0.29677231283319955,0.22317767093677338,0.4800500162300267
id23486,0.18187413288704568,0.0051370803003048,0.8129887868126497
id22258,0.010762106225658197,0.010325888747709849,0.9789120050266308
id02292,0.7118844669471667,0.059843637474364116,0.22827189557847008
id16356,0.007114767627616843,9.715697099109549e-05,0.9927880754013932
id00235,0.9997901088666914,3.569625850624011e-05,0.00017419487479845275
id25522,0.003788534096800065,1.6766817468001228e-05,0.9961946990857291
id04204,0.009956963909541079,0.9889621409071344,0.0010808951833256929
id22016,0.7688943732921131,0.03432844390385217,0.1967771828040336
id06480,0.0002870619348433239,0.9996186553254557,9.4282739692313e-05
id08718,0.10358487721944488,0.004495817955695272,0.8919193048248619
id05251,8.670553037319529e-06,0.9999351391497079,5.6190297255344894e-05
id03359,0.9978408763324388,0.0015499462824351809,0.0006091773851286601
id16117,0.06818924128926401,0.00041743656823992406,0.9313933221424927
id17000,0.00024777017852561044,0.999744727405825,7.502415646215445e-06
id01730,0.045484269340218604,0.9539506921808817,0.0005650384788992831
id00630,0.5396790728400166,0.018147058333545244,0.44217386882644066
id18175,0.03952703767486395,9.78587978104003e-05,0.9603751035273278
id00907,0.9219541424104296,0.04623192772516097,0.03181392986441057
id18251,0.01386592920546058,0.9859125779578417,0.00022149283668897215
id25861,0.7881342388829891,0.0707191594774328,0.1411466016395789
id00398,0.7365080973458936,0.15446877947666898,0.10902312317743766
id27573,0.9790254424714201,0.0003447859744974036,0.020629771554083933
id10022,6.062691403519276e-07,0.999693872658131,0.00030552107272333257
id15901,0.0729556323067392,0.0001025868861079855,0.9269417808071517
id00451,0.3726037445999582,0.03700864044413069,0.5903876149559125
id23129,0.008771181340792349,0.9907153138870072,0.000513504772206343
id26498,0.7898554796495976,0.18307424058888155,0.027070279761523642
id14741,0.13749351225836104,0.8455210068382325,0.016985480903405525
id18453,0.027206476083970435,0.0003397317659170455,0.9724537921501146
id08309,0.8560763043765194,0.037830287574558204,0.10609340804891916
id00320,0.9680258019380464,0.031716336242974506,0.0002578618189914964
id07688,0.029461300987541073,0.0011721265521534802,0.9693665724603032
id01556,0.04020038049441422,0.00241010513567165,0.9573895143699117
id00178,0.03429804193038422,0.006574811054189509,0.9591271470154289
id18902,0.1594586470848199,0.0015930212553445261,0.8389483316598338
id27002,0.9423161839083791,0.010522414919834862,0.04716140117178531
id21418,0.9994030568226909,0.0005918781815439574,5.0649957641553705e-06
id23018,0.8573339624897758,0.03442842740434738,0.10823761010587528
id07032,0.28646625545005094,0.2721814791120787,0.4413522654378733
